c_square,EcoRegion,ICESRect,StatArea
1500:130:456:3,Greater North Sea,36F0,27.4.b
1500:130:456:4,Greater North Sea,36F0,27.4.b
1500:130:457:1,Greater North Sea,36F0,27.4.b
1500:130:457:2,Greater North Sea,36F0,27.4.b
1500:130:457:3,Greater North Sea,36F0,27.4.b
1500:130:457:4,Greater North Sea,36F0,27.4.b
1500:130:458:1,Greater North Sea,36F0,27.4.b
1500:130:458:2,Greater North Sea,36F0,27.4.b
1500:130:458:3,Greater North Sea,36F0,27.4.b
1500:130:458:4,Greater North Sea,36F0,27.4.b
1500:130:459:1,Greater North Sea,36F0,27.4.b
1500:130:459:2,Greater North Sea,36F0,27.4.b
1500:130:459:3,Greater North Sea,36F0,27.4.b
1500:130:459:4,Greater North Sea,36F0,27.4.b
1500:130:465:1,Greater North Sea,36F0,27.4.b
1500:130:465:2,Greater North Sea,36F0,27.4.b
1500:130:465:3,Greater North Sea,36F0,27.4.b
1500:130:465:4,Greater North Sea,36F0,27.4.b
1500:130:466:1,Greater North Sea,36F0,27.4.b
1500:130:466:2,Greater North Sea,36F0,27.4.b
1500:130:466:3,Greater North Sea,36F0,27.4.b
1500:130:466:4,Greater North Sea,36F0,27.4.b
1500:130:467:1,Greater North Sea,36F0,27.4.b
1500:130:467:2,Greater North Sea,36F0,27.4.b
1500:130:467:3,Greater North Sea,36F0,27.4.b
1500:130:467:4,Greater North Sea,36F0,27.4.b
1500:130:468:1,Greater North Sea,36F0,27.4.b
1500:130:468:2,Greater North Sea,36F0,27.4.b
1500:130:468:3,Greater North Sea,36F0,27.4.b
1500:130:468:4,Greater North Sea,36F0,27.4.b
1500:130:469:1,Greater North Sea,36F0,27.4.b
1500:130:469:2,Greater North Sea,36F0,27.4.b
1500:130:469:3,Greater North Sea,36F0,27.4.b
1500:130:469:4,Greater North Sea,36F0,27.4.b
1500:130:475:1,Greater North Sea,36F0,27.4.b
1500:130:475:2,Greater North Sea,36F0,27.4.b
1500:130:475:3,Greater North Sea,36F0,27.4.b
1500:130:475:4,Greater North Sea,36F0,27.4.b
1500:130:476:1,Greater North Sea,36F0,27.4.b
1500:130:476:2,Greater North Sea,36F0,27.4.b
1500:130:476:3,Greater North Sea,36F0,27.4.b
1500:130:476:4,Greater North Sea,36F0,27.4.b
1500:130:477:1,Greater North Sea,36F0,27.4.b
1500:130:477:2,Greater North Sea,36F0,27.4.b
1500:130:477:3,Greater North Sea,36F0,27.4.b
1500:130:477:4,Greater North Sea,36F0,27.4.b
1500:130:478:1,Greater North Sea,36F0,27.4.b
1500:130:478:2,Greater North Sea,36F0,27.4.b
1500:130:478:3,Greater North Sea,36F0,27.4.b
1500:130:478:4,Greater North Sea,36F0,27.4.b
1500:130:479:1,Greater North Sea,36F0,27.4.b
1500:130:479:2,Greater North Sea,36F0,27.4.b
1500:130:479:3,Greater North Sea,36F0,27.4.b
1500:130:479:4,Greater North Sea,36F0,27.4.b
1500:130:485:1,Greater North Sea,36F0,27.4.b
1500:130:485:2,Greater North Sea,36F0,27.4.b
1500:130:485:3,Greater North Sea,36F0,27.4.b
1500:130:485:4,Greater North Sea,36F0,27.4.b
1500:130:486:1,Greater North Sea,36F0,27.4.b
1500:130:486:2,Greater North Sea,36F0,27.4.b
1500:130:486:3,Greater North Sea,36F0,27.4.b
1500:130:486:4,Greater North Sea,36F0,27.4.b
1500:130:487:1,Greater North Sea,36F0,27.4.b
1500:130:487:2,Greater North Sea,36F0,27.4.b
1500:130:487:3,Greater North Sea,36F0,27.4.b
1500:130:487:4,Greater North Sea,36F0,27.4.b
1500:130:488:1,Greater North Sea,36F0,27.4.b
1500:130:488:2,Greater North Sea,36F0,27.4.b
1500:130:488:3,Greater North Sea,36F0,27.4.b
1500:130:488:4,Greater North Sea,36F0,27.4.b
1500:130:489:1,Greater North Sea,36F0,27.4.b
1500:130:489:2,Greater North Sea,36F0,27.4.b
1500:130:489:3,Greater North Sea,36F0,27.4.b
1500:130:489:4,Greater North Sea,36F0,27.4.b
1500:130:495:1,Greater North Sea,36F0,27.4.b
1500:130:495:2,Greater North Sea,36F0,27.4.b
1500:130:495:3,Greater North Sea,36F0,27.4.b
1500:130:495:4,Greater North Sea,36F0,27.4.b
1500:130:496:1,Greater North Sea,36F0,27.4.b
1500:130:496:2,Greater North Sea,36F0,27.4.b
1500:130:496:3,Greater North Sea,36F0,27.4.b
1500:130:496:4,Greater North Sea,36F0,27.4.b
1500:130:497:1,Greater North Sea,36F0,27.4.b
1500:130:497:2,Greater North Sea,36F0,27.4.b
1500:130:497:3,Greater North Sea,36F0,27.4.b
1500:130:497:4,Greater North Sea,36F0,27.4.b
1500:130:498:1,Greater North Sea,36F0,27.4.b
1500:130:498:2,Greater North Sea,36F0,27.4.b
1500:130:498:3,Greater North Sea,36F0,27.4.b
1500:130:498:4,Greater North Sea,36F0,27.4.b
1500:130:499:1,Greater North Sea,36F0,27.4.b
1500:130:499:2,Greater North Sea,36F0,27.4.b
1500:130:499:3,Greater North Sea,36F0,27.4.b
1500:130:499:4,Greater North Sea,36F0,27.4.b
1500:131:101:3,Greater North Sea,35F1,27.4.c
1500:131:103:2,Greater North Sea,35F1,27.4.c
1500:131:103:4,Greater North Sea,35F1,27.4.c
1500:131:104:3,Greater North Sea,35F1,27.4.c
1500:131:104:4,Greater North Sea,35F1,27.4.c
1500:131:111:4,Greater North Sea,35F1,27.4.c
1500:131:112:4,Greater North Sea,35F1,27.4.c
1500:131:113:1,Greater North Sea,35F1,27.4.c
1500:131:113:2,Greater North Sea,35F1,27.4.c
1500:131:113:3,Greater North Sea,35F1,27.4.c
1500:131:113:4,Greater North Sea,35F1,27.4.c
1500:131:114:1,Greater North Sea,35F1,27.4.c
1500:131:114:2,Greater North Sea,35F1,27.4.c
1500:131:114:3,Greater North Sea,35F1,27.4.c
1500:131:114:4,Greater North Sea,35F1,27.4.c
1500:131:120:4,Greater North Sea,35F1,27.4.c
1500:131:121:1,Greater North Sea,35F1,27.4.c
1500:131:121:2,Greater North Sea,35F1,27.4.c
1500:131:121:3,Greater North Sea,35F1,27.4.c
1500:131:121:4,Greater North Sea,35F1,27.4.c
1500:131:122:1,Greater North Sea,35F1,27.4.c
1500:131:122:2,Greater North Sea,35F1,27.4.c
1500:131:122:3,Greater North Sea,35F1,27.4.c
1500:131:122:4,Greater North Sea,35F1,27.4.c
1500:131:123:1,Greater North Sea,35F1,27.4.c
1500:131:123:2,Greater North Sea,35F1,27.4.c
1500:131:123:3,Greater North Sea,35F1,27.4.c
1500:131:123:4,Greater North Sea,35F1,27.4.c
1500:131:124:1,Greater North Sea,35F1,27.4.c
1500:131:124:2,Greater North Sea,35F1,27.4.c
1500:131:124:3,Greater North Sea,35F1,27.4.c
1500:131:124:4,Greater North Sea,35F1,27.4.c
1500:131:130:1,Greater North Sea,35F1,27.4.c
1500:131:130:2,Greater North Sea,35F1,27.4.c
1500:131:130:3,Greater North Sea,35F1,27.4.c
1500:131:130:4,Greater North Sea,35F1,27.4.c
1500:131:131:1,Greater North Sea,35F1,27.4.c
1500:131:131:2,Greater North Sea,35F1,27.4.c
1500:131:131:3,Greater North Sea,35F1,27.4.c
1500:131:131:4,Greater North Sea,35F1,27.4.c
1500:131:132:1,Greater North Sea,35F1,27.4.c
1500:131:132:2,Greater North Sea,35F1,27.4.c
1500:131:132:3,Greater North Sea,35F1,27.4.c
1500:131:132:4,Greater North Sea,35F1,27.4.c
1500:131:133:1,Greater North Sea,35F1,27.4.c
1500:131:133:2,Greater North Sea,35F1,27.4.c
1500:131:133:3,Greater North Sea,35F1,27.4.c
1500:131:133:4,Greater North Sea,35F1,27.4.c
1500:131:134:1,Greater North Sea,35F1,27.4.c
1500:131:134:2,Greater North Sea,35F1,27.4.c
1500:131:134:3,Greater North Sea,35F1,27.4.c
1500:131:134:4,Greater North Sea,35F1,27.4.c
1500:131:140:1,Greater North Sea,35F1,27.4.c
1500:131:140:2,Greater North Sea,35F1,27.4.c
1500:131:140:3,Greater North Sea,35F1,27.4.c
1500:131:140:4,Greater North Sea,35F1,27.4.c
1500:131:141:1,Greater North Sea,35F1,27.4.c
1500:131:141:2,Greater North Sea,35F1,27.4.c
1500:131:141:3,Greater North Sea,35F1,27.4.c
1500:131:141:4,Greater North Sea,35F1,27.4.c
1500:131:142:1,Greater North Sea,35F1,27.4.c
1500:131:142:2,Greater North Sea,35F1,27.4.c
1500:131:142:3,Greater North Sea,35F1,27.4.c
1500:131:142:4,Greater North Sea,35F1,27.4.c
1500:131:143:1,Greater North Sea,35F1,27.4.c
1500:131:143:2,Greater North Sea,35F1,27.4.c
1500:131:143:3,Greater North Sea,35F1,27.4.c
1500:131:143:4,Greater North Sea,35F1,27.4.c
1500:131:144:1,Greater North Sea,35F1,27.4.c
1500:131:144:2,Greater North Sea,35F1,27.4.c
1500:131:144:3,Greater North Sea,35F1,27.4.c
1500:131:144:4,Greater North Sea,35F1,27.4.c
1500:131:205:1,Greater North Sea,35F1,27.4.c
1500:131:205:2,Greater North Sea,35F1,27.4.c
1500:131:205:3,Greater North Sea,35F1,27.4.c
1500:131:205:4,Greater North Sea,35F1,27.4.c
1500:131:206:3,Greater North Sea,35F1,27.4.c
1500:131:206:4,Greater North Sea,35F1,27.4.c
1500:131:207:2,Greater North Sea,35F1,27.4.c
1500:131:207:3,Greater North Sea,35F1,27.4.c
1500:131:207:4,Greater North Sea,35F1,27.4.c
1500:131:208:1,Greater North Sea,35F1,27.4.c
1500:131:208:3,Greater North Sea,35F1,27.4.c
1500:131:208:4,Greater North Sea,35F1,27.4.c
1500:131:209:1,Greater North Sea,35F1,27.4.c
1500:131:209:2,Greater North Sea,35F1,27.4.c
1500:131:209:3,Greater North Sea,35F1,27.4.c
1500:131:209:4,Greater North Sea,35F1,27.4.c
1500:131:215:1,Greater North Sea,35F1,27.4.c
1500:131:215:2,Greater North Sea,35F1,27.4.c
1500:131:215:3,Greater North Sea,35F1,27.4.c
1500:131:215:4,Greater North Sea,35F1,27.4.c
1500:131:216:1,Greater North Sea,35F1,27.4.c
1500:131:216:2,Greater North Sea,35F1,27.4.c
1500:131:216:3,Greater North Sea,35F1,27.4.c
1500:131:216:4,Greater North Sea,35F1,27.4.c
1500:131:217:1,Greater North Sea,35F1,27.4.c
1500:131:217:2,Greater North Sea,35F1,27.4.c
1500:131:217:3,Greater North Sea,35F1,27.4.c
1500:131:217:4,Greater North Sea,35F1,27.4.c
1500:131:218:1,Greater North Sea,35F1,27.4.c
1500:131:218:2,Greater North Sea,35F1,27.4.c
1500:131:218:3,Greater North Sea,35F1,27.4.c
1500:131:218:4,Greater North Sea,35F1,27.4.c
1500:131:219:1,Greater North Sea,35F1,27.4.c
1500:131:219:2,Greater North Sea,35F1,27.4.c
1500:131:219:3,Greater North Sea,35F1,27.4.c
1500:131:219:4,Greater North Sea,35F1,27.4.c
1500:131:225:1,Greater North Sea,35F1,27.4.c
1500:131:225:2,Greater North Sea,35F1,27.4.c
1500:131:225:3,Greater North Sea,35F1,27.4.c
1500:131:225:4,Greater North Sea,35F1,27.4.c
1500:131:226:1,Greater North Sea,35F1,27.4.c
1500:131:226:2,Greater North Sea,35F1,27.4.c
1500:131:226:3,Greater North Sea,35F1,27.4.c
1500:131:226:4,Greater North Sea,35F1,27.4.c
1500:131:227:1,Greater North Sea,35F1,27.4.c
1500:131:227:2,Greater North Sea,35F1,27.4.c
1500:131:227:3,Greater North Sea,35F1,27.4.c
1500:131:227:4,Greater North Sea,35F1,27.4.c
1500:131:228:1,Greater North Sea,35F1,27.4.c
1500:131:228:2,Greater North Sea,35F1,27.4.c
1500:131:228:3,Greater North Sea,35F1,27.4.c
1500:131:228:4,Greater North Sea,35F1,27.4.c
1500:131:229:1,Greater North Sea,35F1,27.4.c
1500:131:229:2,Greater North Sea,35F1,27.4.c
1500:131:229:3,Greater North Sea,35F1,27.4.c
1500:131:229:4,Greater North Sea,35F1,27.4.c
1500:131:235:1,Greater North Sea,35F1,27.4.c
1500:131:235:2,Greater North Sea,35F1,27.4.c
1500:131:235:3,Greater North Sea,35F1,27.4.c
1500:131:235:4,Greater North Sea,35F1,27.4.c
1500:131:236:1,Greater North Sea,35F1,27.4.c
1500:131:236:2,Greater North Sea,35F1,27.4.c
1500:131:236:3,Greater North Sea,35F1,27.4.c
1500:131:236:4,Greater North Sea,35F1,27.4.c
1500:131:237:1,Greater North Sea,35F1,27.4.c
1500:131:237:2,Greater North Sea,35F1,27.4.c
1500:131:237:3,Greater North Sea,35F1,27.4.c
1500:131:237:4,Greater North Sea,35F1,27.4.c
1500:131:238:1,Greater North Sea,35F1,27.4.c
1500:131:238:2,Greater North Sea,35F1,27.4.c
1500:131:238:3,Greater North Sea,35F1,27.4.c
1500:131:238:4,Greater North Sea,35F1,27.4.c
1500:131:239:1,Greater North Sea,35F1,27.4.c
1500:131:239:2,Greater North Sea,35F1,27.4.c
1500:131:239:3,Greater North Sea,35F1,27.4.c
1500:131:239:4,Greater North Sea,35F1,27.4.c
1500:131:245:1,Greater North Sea,35F1,27.4.c
1500:131:245:2,Greater North Sea,35F1,27.4.c
1500:131:245:3,Greater North Sea,35F1,27.4.c
1500:131:245:4,Greater North Sea,35F1,27.4.c
1500:131:246:1,Greater North Sea,35F1,27.4.c
1500:131:246:2,Greater North Sea,35F1,27.4.c
1500:131:246:3,Greater North Sea,35F1,27.4.c
1500:131:246:4,Greater North Sea,35F1,27.4.c
1500:131:247:1,Greater North Sea,35F1,27.4.c
1500:131:247:2,Greater North Sea,35F1,27.4.c
1500:131:247:3,Greater North Sea,35F1,27.4.c
1500:131:247:4,Greater North Sea,35F1,27.4.c
1500:131:248:1,Greater North Sea,35F1,27.4.c
1500:131:248:2,Greater North Sea,35F1,27.4.c
1500:131:248:3,Greater North Sea,35F1,27.4.c
1500:131:248:4,Greater North Sea,35F1,27.4.c
1500:131:249:1,Greater North Sea,35F1,27.4.c
1500:131:249:2,Greater North Sea,35F1,27.4.c
1500:131:249:3,Greater North Sea,35F1,27.4.c
1500:131:249:4,Greater North Sea,35F1,27.4.c
1500:131:350:1,Greater North Sea,36F1,27.4.b
1500:131:350:2,Greater North Sea,36F1,27.4.b
1500:131:350:3,Greater North Sea,36F1,27.4.b
1500:131:350:4,Greater North Sea,36F1,27.4.b
1500:131:351:1,Greater North Sea,36F1,27.4.b
1500:131:351:2,Greater North Sea,36F1,27.4.b
1500:131:351:3,Greater North Sea,36F1,27.4.b
1500:131:351:4,Greater North Sea,36F1,27.4.b
1500:131:352:1,Greater North Sea,36F1,27.4.b
1500:131:352:2,Greater North Sea,36F1,27.4.b
1500:131:352:3,Greater North Sea,36F1,27.4.b
1500:131:352:4,Greater North Sea,36F1,27.4.b
1500:131:353:1,Greater North Sea,36F1,27.4.b
1500:131:353:2,Greater North Sea,36F1,27.4.b
1500:131:353:3,Greater North Sea,36F1,27.4.b
1500:131:353:4,Greater North Sea,36F1,27.4.b
1500:131:354:1,Greater North Sea,36F1,27.4.b
1500:131:354:2,Greater North Sea,36F1,27.4.b
1500:131:354:3,Greater North Sea,36F1,27.4.b
1500:131:354:4,Greater North Sea,36F1,27.4.b
1500:131:360:1,Greater North Sea,36F1,27.4.b
1500:131:360:2,Greater North Sea,36F1,27.4.b
1500:131:360:3,Greater North Sea,36F1,27.4.b
1500:131:360:4,Greater North Sea,36F1,27.4.b
1500:131:361:1,Greater North Sea,36F1,27.4.b
1500:131:361:2,Greater North Sea,36F1,27.4.b
1500:131:361:3,Greater North Sea,36F1,27.4.b
1500:131:361:4,Greater North Sea,36F1,27.4.b
1500:131:362:1,Greater North Sea,36F1,27.4.b
1500:131:362:2,Greater North Sea,36F1,27.4.b
1500:131:362:3,Greater North Sea,36F1,27.4.b
1500:131:362:4,Greater North Sea,36F1,27.4.b
1500:131:363:1,Greater North Sea,36F1,27.4.b
1500:131:363:2,Greater North Sea,36F1,27.4.b
1500:131:363:3,Greater North Sea,36F1,27.4.b
1500:131:363:4,Greater North Sea,36F1,27.4.b
1500:131:364:1,Greater North Sea,36F1,27.4.b
1500:131:364:2,Greater North Sea,36F1,27.4.b
1500:131:364:3,Greater North Sea,36F1,27.4.b
1500:131:364:4,Greater North Sea,36F1,27.4.b
1500:131:370:1,Greater North Sea,36F1,27.4.b
1500:131:370:2,Greater North Sea,36F1,27.4.b
1500:131:370:3,Greater North Sea,36F1,27.4.b
1500:131:370:4,Greater North Sea,36F1,27.4.b
1500:131:371:1,Greater North Sea,36F1,27.4.b
1500:131:371:2,Greater North Sea,36F1,27.4.b
1500:131:371:3,Greater North Sea,36F1,27.4.b
1500:131:371:4,Greater North Sea,36F1,27.4.b
1500:131:372:1,Greater North Sea,36F1,27.4.b
1500:131:372:2,Greater North Sea,36F1,27.4.b
1500:131:372:3,Greater North Sea,36F1,27.4.b
1500:131:372:4,Greater North Sea,36F1,27.4.b
1500:131:373:1,Greater North Sea,36F1,27.4.b
1500:131:373:2,Greater North Sea,36F1,27.4.b
1500:131:373:3,Greater North Sea,36F1,27.4.b
1500:131:373:4,Greater North Sea,36F1,27.4.b
1500:131:374:1,Greater North Sea,36F1,27.4.b
1500:131:374:2,Greater North Sea,36F1,27.4.b
1500:131:374:3,Greater North Sea,36F1,27.4.b
1500:131:374:4,Greater North Sea,36F1,27.4.b
1500:131:380:1,Greater North Sea,36F1,27.4.b
1500:131:380:2,Greater North Sea,36F1,27.4.b
1500:131:380:3,Greater North Sea,36F1,27.4.b
1500:131:380:4,Greater North Sea,36F1,27.4.b
1500:131:381:1,Greater North Sea,36F1,27.4.b
1500:131:381:2,Greater North Sea,36F1,27.4.b
1500:131:381:3,Greater North Sea,36F1,27.4.b
1500:131:381:4,Greater North Sea,36F1,27.4.b
1500:131:382:1,Greater North Sea,36F1,27.4.b
1500:131:382:2,Greater North Sea,36F1,27.4.b
1500:131:382:3,Greater North Sea,36F1,27.4.b
1500:131:382:4,Greater North Sea,36F1,27.4.b
1500:131:383:1,Greater North Sea,36F1,27.4.b
1500:131:383:2,Greater North Sea,36F1,27.4.b
1500:131:383:3,Greater North Sea,36F1,27.4.b
1500:131:383:4,Greater North Sea,36F1,27.4.b
1500:131:384:1,Greater North Sea,36F1,27.4.b
1500:131:384:2,Greater North Sea,36F1,27.4.b
1500:131:384:3,Greater North Sea,36F1,27.4.b
1500:131:384:4,Greater North Sea,36F1,27.4.b
1500:131:390:1,Greater North Sea,36F1,27.4.b
1500:131:390:2,Greater North Sea,36F1,27.4.b
1500:131:390:3,Greater North Sea,36F1,27.4.b
1500:131:390:4,Greater North Sea,36F1,27.4.b
1500:131:391:1,Greater North Sea,36F1,27.4.b
1500:131:391:2,Greater North Sea,36F1,27.4.b
1500:131:391:3,Greater North Sea,36F1,27.4.b
1500:131:391:4,Greater North Sea,36F1,27.4.b
1500:131:392:1,Greater North Sea,36F1,27.4.b
1500:131:392:2,Greater North Sea,36F1,27.4.b
1500:131:392:3,Greater North Sea,36F1,27.4.b
1500:131:392:4,Greater North Sea,36F1,27.4.b
1500:131:393:1,Greater North Sea,36F1,27.4.b
1500:131:393:2,Greater North Sea,36F1,27.4.b
1500:131:393:3,Greater North Sea,36F1,27.4.b
1500:131:393:4,Greater North Sea,36F1,27.4.b
1500:131:394:1,Greater North Sea,36F1,27.4.b
1500:131:394:2,Greater North Sea,36F1,27.4.b
1500:131:394:3,Greater North Sea,36F1,27.4.b
1500:131:394:4,Greater North Sea,36F1,27.4.b
1500:131:455:1,Greater North Sea,36F1,27.4.b
1500:131:455:2,Greater North Sea,36F1,27.4.b
1500:131:455:3,Greater North Sea,36F1,27.4.b
1500:131:455:4,Greater North Sea,36F1,27.4.b
1500:131:456:1,Greater North Sea,36F1,27.4.b
1500:131:456:2,Greater North Sea,36F1,27.4.b
1500:131:456:3,Greater North Sea,36F1,27.4.b
1500:131:456:4,Greater North Sea,36F1,27.4.b
1500:131:457:1,Greater North Sea,36F1,27.4.b
1500:131:457:2,Greater North Sea,36F1,27.4.b
1500:131:457:3,Greater North Sea,36F1,27.4.b
1500:131:457:4,Greater North Sea,36F1,27.4.b
1500:131:458:1,Greater North Sea,36F1,27.4.b
1500:131:458:2,Greater North Sea,36F1,27.4.b
1500:131:458:3,Greater North Sea,36F1,27.4.b
1500:131:458:4,Greater North Sea,36F1,27.4.b
1500:131:459:1,Greater North Sea,36F1,27.4.b
1500:131:459:2,Greater North Sea,36F1,27.4.b
1500:131:459:3,Greater North Sea,36F1,27.4.b
1500:131:459:4,Greater North Sea,36F1,27.4.b
1500:131:465:1,Greater North Sea,36F1,27.4.b
1500:131:465:2,Greater North Sea,36F1,27.4.b
1500:131:465:3,Greater North Sea,36F1,27.4.b
1500:131:465:4,Greater North Sea,36F1,27.4.b
1500:131:466:2,Greater North Sea,36F1,27.4.b
1500:131:466:3,Greater North Sea,36F1,27.4.b
1500:131:466:4,Greater North Sea,36F1,27.4.b
1500:131:467:1,Greater North Sea,36F1,27.4.b
1500:131:467:3,Greater North Sea,36F1,27.4.b
1500:131:467:4,Greater North Sea,36F1,27.4.b
1500:131:468:1,Greater North Sea,36F1,27.4.b
1500:131:468:2,Greater North Sea,36F1,27.4.b
1500:131:468:3,Greater North Sea,36F1,27.4.b
1500:131:468:4,Greater North Sea,36F1,27.4.b
1500:131:469:1,Greater North Sea,36F1,27.4.b
1500:131:469:2,Greater North Sea,36F1,27.4.b
1500:131:469:3,Greater North Sea,36F1,27.4.b
1500:131:469:4,Greater North Sea,36F1,27.4.b
1500:131:475:1,Greater North Sea,36F1,27.4.b
1500:131:475:2,Greater North Sea,36F1,27.4.b
1500:131:475:3,Greater North Sea,36F1,27.4.b
1500:131:475:4,Greater North Sea,36F1,27.4.b
1500:131:476:1,Greater North Sea,36F1,27.4.b
1500:131:476:3,Greater North Sea,36F1,27.4.b
1500:131:476:4,Greater North Sea,36F1,27.4.b
1500:131:477:1,Greater North Sea,36F1,27.4.b
1500:131:477:2,Greater North Sea,36F1,27.4.b
1500:131:477:3,Greater North Sea,36F1,27.4.b
1500:131:477:4,Greater North Sea,36F1,27.4.b
1500:131:478:1,Greater North Sea,36F1,27.4.b
1500:131:478:2,Greater North Sea,36F1,27.4.b
1500:131:478:3,Greater North Sea,36F1,27.4.b
1500:131:478:4,Greater North Sea,36F1,27.4.b
1500:131:479:1,Greater North Sea,36F1,27.4.b
1500:131:479:2,Greater North Sea,36F1,27.4.b
1500:131:479:3,Greater North Sea,36F1,27.4.b
1500:131:479:4,Greater North Sea,36F1,27.4.b
1500:131:485:1,Greater North Sea,36F1,27.4.b
1500:131:485:2,Greater North Sea,36F1,27.4.b
1500:131:485:3,Greater North Sea,36F1,27.4.b
1500:131:485:4,Greater North Sea,36F1,27.4.b
1500:131:486:1,Greater North Sea,36F1,27.4.b
1500:131:486:2,Greater North Sea,36F1,27.4.b
1500:131:486:3,Greater North Sea,36F1,27.4.b
1500:131:486:4,Greater North Sea,36F1,27.4.b
1500:131:487:1,Greater North Sea,36F1,27.4.b
1500:131:487:2,Greater North Sea,36F1,27.4.b
1500:131:487:3,Greater North Sea,36F1,27.4.b
1500:131:487:4,Greater North Sea,36F1,27.4.b
1500:131:488:1,Greater North Sea,36F1,27.4.b
1500:131:488:2,Greater North Sea,36F1,27.4.b
1500:131:488:3,Greater North Sea,36F1,27.4.b
1500:131:488:4,Greater North Sea,36F1,27.4.b
1500:131:489:1,Greater North Sea,36F1,27.4.b
1500:131:489:2,Greater North Sea,36F1,27.4.b
1500:131:489:3,Greater North Sea,36F1,27.4.b
1500:131:489:4,Greater North Sea,36F1,27.4.b
1500:131:495:1,Greater North Sea,36F1,27.4.b
1500:131:495:2,Greater North Sea,36F1,27.4.b
1500:131:495:3,Greater North Sea,36F1,27.4.b
1500:131:495:4,Greater North Sea,36F1,27.4.b
1500:131:496:1,Greater North Sea,36F1,27.4.b
1500:131:496:2,Greater North Sea,36F1,27.4.b
1500:131:496:3,Greater North Sea,36F1,27.4.b
1500:131:496:4,Greater North Sea,36F1,27.4.b
1500:131:497:1,Greater North Sea,36F1,27.4.b
1500:131:497:2,Greater North Sea,36F1,27.4.b
1500:131:497:3,Greater North Sea,36F1,27.4.b
1500:131:497:4,Greater North Sea,36F1,27.4.b
1500:131:498:1,Greater North Sea,36F1,27.4.b
1500:131:498:2,Greater North Sea,36F1,27.4.b
1500:131:498:3,Greater North Sea,36F1,27.4.b
1500:131:498:4,Greater North Sea,36F1,27.4.b
1500:131:499:1,Greater North Sea,36F1,27.4.b
1500:131:499:2,Greater North Sea,36F1,27.4.b
1500:131:499:3,Greater North Sea,36F1,27.4.b
1500:131:499:4,Greater North Sea,36F1,27.4.b
1500:132:100:1,Greater North Sea,35F2,27.4.c
1500:132:100:2,Greater North Sea,35F2,27.4.c
1500:132:100:3,Greater North Sea,35F2,27.4.c
1500:132:100:4,Greater North Sea,35F2,27.4.c
1500:132:101:1,Greater North Sea,35F2,27.4.c
1500:132:101:2,Greater North Sea,35F2,27.4.c
1500:132:101:3,Greater North Sea,35F2,27.4.c
1500:132:101:4,Greater North Sea,35F2,27.4.c
1500:132:102:1,Greater North Sea,35F2,27.4.c
1500:132:102:2,Greater North Sea,35F2,27.4.c
1500:132:102:3,Greater North Sea,35F2,27.4.c
1500:132:102:4,Greater North Sea,35F2,27.4.c
1500:132:103:1,Greater North Sea,35F2,27.4.c
1500:132:103:2,Greater North Sea,35F2,27.4.c
1500:132:103:3,Greater North Sea,35F2,27.4.c
1500:132:103:4,Greater North Sea,35F2,27.4.c
1500:132:104:1,Greater North Sea,35F2,27.4.c
1500:132:104:2,Greater North Sea,35F2,27.4.c
1500:132:104:3,Greater North Sea,35F2,27.4.c
1500:132:104:4,Greater North Sea,35F2,27.4.c
1500:132:110:1,Greater North Sea,35F2,27.4.c
1500:132:110:2,Greater North Sea,35F2,27.4.c
1500:132:110:3,Greater North Sea,35F2,27.4.c
1500:132:110:4,Greater North Sea,35F2,27.4.c
1500:132:111:1,Greater North Sea,35F2,27.4.c
1500:132:111:2,Greater North Sea,35F2,27.4.c
1500:132:111:3,Greater North Sea,35F2,27.4.c
